"Rows from: ilder_raw_rows","id","finn_url","finn_code","company_id","company_name_raw","job_title","description","application_url","location","employment_type","publication_date","expiration_date_raw","company_logo_url","scraped_at","status","created_at"
,,"https://www.finn.no/job/ad/441981134","441981134",,"Politiets IT-enhet","Informasjonsforvalter (Data Manager)","The posting describes Politiets IT-enhet's ongoing 'digital endringsreise' and the role involves implementing and operationalizing data strategies, improving information management, and making the organization more data-driven—all strong signals of active digitalization, data platform work, and system/process modernization.","https://www.finn.no/job/ad/441981134","Fridtjof Nansens vei 14, 0369 Oslo",,,,,"2025-12-16 10:06:12.011+00",,
,,"https://www.finn.no/job/ad/441558386","441558386",,"Indra Navia AS","Senior Softwareutvikler - flynavigasjon","The posting describes active development and modernization of advanced digital systems (landingssystemer, webapplikasjoner, integrations, and automation) in a technologically complex organization, clearly aligning with Ilder’s services.","https://www.finn.no/job/ad/441558386","Hagaløkkveien 26, 1383 Asker",,,,,"2025-12-13 10:16:28.224+00",,
,,"https://www.finn.no/job/ad/442030242","442030242",,"Drammen kommune","Konsulent for Digitalisering og IKT-drift","The posting describes active work with 'drift, implementere og utvikle digitale løsninger', digitalisering, systemforvaltning, and participation in digital transformation projects, all of which indicate ongoing digital initiatives where external help may be relevant.","https://www.finn.no/job/ad/442030242","Ingvald Ludvigsens gate 17, 3027 Drammen",,,,,"2025-12-17 10:06:25.35+00",,
,,"https://www.finn.no/job/ad/441576247","441576247",,"Solwr","Devops-Engineer","The posting describes designing, deploying, and automating infrastructure across cloud and on-premises environments, using Terraform, Ansible, CI/CD, Kubernetes, and advising on DevOps best practices—clear signals of ongoing investment in cloud architecture, automation, and modern digital solutions aligned with Ilder’s services.","https://www.finn.no/job/ad/441576247","Østre Gangstøvika 8, 6009 Ålesund",,,,,"2025-12-21 10:11:04.016+00",,
,,"https://www.finn.no/job/ad/442030559","442030559",,"KDA - Missiles & Space","Prosjektingeniør","The description details active software and system development, including signal/bildebehandling, AI, systemmodellering, and high-performance software development, indicating ongoing complex digital initiatives suitable for external partners like Ilder.","https://www.finn.no/job/ad/442030559","Instituttveien 10, 2027 Kjeller",,,,,"2025-12-17 10:06:31.185+00",,
,,"https://www.finn.no/job/ad/442022728","442022728",,"Fremtind","Avdelingsleder Dataløsninger","The posting describes active digital transformation with focus on building a modern, cloud-based data platform, data engineering, data architecture, and DataOps—clear evidence of modernization and system development initiatives aligned with Ilder’s services.","https://www.finn.no/job/ad/442022728","Hammersborggata 8, 0181 Oslo",,,,,"2025-12-17 10:06:22.558+00",,
,,"https://www.finn.no/job/ad/441560566","441560566",,"Hafslund","Systemingeniør - Hydmet","The position involves work with automasjon, PLS-programmering, datainnsamling, SCADA, sensorer og kommunikasjonsløsninger, all of which are strong signals of ongoing system development and automation needs in a high-tech energy company.","https://www.finn.no/job/ad/441560566","Industrigata 45, 2619 Lillehammer",,,,,"2025-12-13 10:08:37.941+00",,
,,"https://www.finn.no/job/ad/441563530","441563530",,"Sj Sol AS","Daglig Leder","The posting describes scaling technology from prototype to industrial product, automasjon, and implementing processes and systems for industrial scaling, all within a high-growth, tech-driven company in the energy sector—indicating clear need for system development, digitalization, integration, and modernization aligned with Ilder’s services.","https://www.finn.no/job/ad/441563530","Tordenskjolds gate 11, 4612 Kristiansand S",,,,,"2025-12-13 10:14:03.804+00",,
,,"https://www.finn.no/job/ad/441585303","441585303",,"Rolls-Royce Electrical Norway AS","Power Electronics Specialist Engineer – Electrical drive systems","The description details ongoing development of electric machines and systems, including software design, prototyping, system integration, and testing, all of which are core to Ilder’s services and suggest a need for external system development and modernization expertise.","https://www.finn.no/job/ad/441585303","Jarleveien 8 A, 7041 Trondheim",,,,,"2025-12-17 10:06:28.332+00",,
,,"https://www.finn.no/job/ad/442109865","442109865",,"Eidsiva Digital","Sikkerhetstekniker","The role includes responsibility for implementing, operating, and further developing security solutions (EDR, MDR, firewalls, identity management) and contributing to solution design and improvements, indicating active work on digital system development and modernization.","https://www.finn.no/job/ad/442109865","Vormstuguvegen 40, 2624 Lillehammer, Norge, 2624 Lillehammer",,,,,"2025-12-17 10:06:01.063+00",,
,,"https://www.finn.no/job/ad/441986704","441986704",,"Mesta","Anleggsleder Konstruksjon","The description mentions a focus on digitalization and smart technology solutions to streamline operations, indicating ongoing digital initiatives that may require external system development or modernization support.","https://www.finn.no/job/ad/441986704","Langemyra 5B, 6160 Hovdebygda",,,,,"2025-12-16 10:07:41.231+00",,
,,"https://www.finn.no/job/ad/442012661","442012661",,"Avarn Security AS","Produktansvarlig","The role involves ownership and development of advanced video surveillance solutions, technical product improvement, integrations (APIs), database handling, and IT infrastructure, all of which directly map to Ilder's digitalization and system development services.","https://www.finn.no/job/ad/442012661","Alf Bjerckes Vei 1, 0582 Oslo",,,,,"2025-12-17 10:03:59.433+00",,
,,"https://www.finn.no/job/ad/442076841","442076841",,"Norsk Tipping","Senior webutvikler","The description highlights active investment in modern system development, cloud migration (""skysetter løsningene våre""), automation, and user-centric digital product design, all of which closely align with Ilder's service areas.","https://www.finn.no/job/ad/442076841","2315 Hamar",,,,,"2025-12-17 10:05:54.938+00",,
,,"https://www.finn.no/job/ad/441577069","441577069",,"GE Healthcare AS","Summer internship","The description explicitly mentions digitalization of processes, data analysis with statistics and ML/AI, and a dedicated 'digital' department, all of which are strong signals of ongoing digital initiatives aligned with Ilder's services.","https://www.finn.no/job/ad/441577069","Lindesnesveien 208, 4521 Lindesnes",,,,,"2025-12-19 10:11:40.343+00",,
,,"https://www.finn.no/job/ad/441623814","441623814",,"Controlpartner AS","Elektro-/automasjonsingeniør","The description highlights work on IT-løsninger, nettverk, and especially programmering av kontrollsystemer (SCADA/DCS) og PLS, indicating active system development and automation initiatives within an industrial context.","https://www.finn.no/job/ad/441623814","Grenlandsporten, Langangen, Norge, 3947 Langangen",,,,,"2025-12-14 10:06:36.358+00",,
,,"https://www.finn.no/job/ad/441566340","441566340",,"Stena Recycling","Salgs- og Markedsdirektør","The description references 'videreutvikle CRM, salgsprosesser og digitale verktøy, samt ivareta bestilleransvar mot IT', indicating active investment in improving digital systems and tools related to sales and marketing operations.","https://www.finn.no/job/ad/441566340","Oslo, Norge, 0253 Oslo",,,,,"2025-12-14 10:05:16.194+00",,
,,"https://www.finn.no/job/ad/441970081","441970081",,"Reen AS","COO","The posting highlights that REEN is a scale-up developing technology for efficient waste management, mentioning collaboration with product and technology teams to turn operational insights into better solutions and innovation, indicating ongoing digital initiatives and system development relevant to Ilder's services.","https://www.finn.no/job/ad/441970081","Hammergata 24, 3264 Larvik",,,,,"2025-12-16 10:03:52.851+00",,
,,"https://www.finn.no/job/ad/441602211","441602211",,"Politiets IT-enhet","Tekniker til team JustisCERT","The description references ongoing work with improving IT security, system hardening both on-prem and in the cloud, and security-related modernization of digital solutions, all of which align with system improvement and digitalization services relevant to Ilder.","https://www.finn.no/job/ad/441602211","Fridtjof Nansens vei 14, 0369 Oslo",,,,,"2025-12-14 10:05:41.777+00",,
,,"https://www.finn.no/job/ad/442008707","442008707",,"Findus Norge AS avd Larvik","Automatiker","The description specifies programming and configuring PLC and HMI systems, involvement in automation and robotics, and ongoing installation and modernization of production technology—clear signals of industrial digitalization and automation projects that map directly to Ilder’s services.","https://www.finn.no/job/ad/442008707","Elveveien 110, 3271 Larvik",,,,,"2025-12-17 10:05:45.708+00",,
,,"https://www.finn.no/job/ad/441562050","441562050",,"Nav","IT-sikkerhetsarkitekt","The position involves developing and implementing security processes for software development, infrastructure, and cloud solutions in a complex, self-developed technology landscape, indicating ongoing IT system improvement and modernization initiatives.","https://www.finn.no/job/ad/441562050","Fyrstikkalléen 1, 0661 Oslo",,,,,"2025-12-13 10:14:22.919+00",,
,,"https://www.finn.no/job/ad/441974063","441974063",,"Solør Bioenergi Utility Solutions AS","Driftsteknikere","The description specifically mentions 'drifte og utvikle operative IT-systemer' (operate and develop operational IT systems), as well as experience with automation and technical systems in an industrial energy context, indicating ongoing digital system development and automation needs.","https://www.finn.no/job/ad/441974063","Raufoss Industripark, 2830 Raufoss",,,,,"2025-12-16 10:05:17.226+00",,
,,"https://www.finn.no/job/ad/441972394","441972394",,"KIS Gruppen","Faglig leder","The description explicitly mentions contributing to the development of digital solutions for documentation and control, as well as initiating improvement projects, indicating ongoing digitalization initiatives relevant to Ilder's services.","https://www.finn.no/job/ad/441972394","1383 Asker",,,,,"2025-12-17 10:04:11.326+00",,
